id_Uni,CleeUni,Nombre_de_la_Unidad_Economica,Razon_social,Nombre_de_clase_de_la_actividad,Descripcion_estrato_personal_ocupado,Nombre_de_la_vialidad,Numero_exterior_o_kilometro,Letra_exterior,Nombre_de_asentamiento_humano,Codigo_postal,Entidad_federetiva,Municipio,Localidad,Numero_de_telefono,Correo_electronico,Sitio_en_Internet,Latitud,Longitud,Fecha_de_incorporacion_al_denue
10873995,21114436112000951000000000U5,CLUTCH Y FRENOS DIMO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,2 ORIENTE,2814,A,RESURGIMIENTO CD NORTE,72373,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2229019515,DIAZ.MONTERO.1991@GMAIL.COM,,19.03586554,-98.17977409,2024-11
11433630,21114436112000991000000000U1,COMERCIALIZADORA ELECTRICA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,25 NORTE,407,,TIERRA Y LIBERTAD,72090,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,,,19.05590493,-98.21535857,2024-11
9370986,21114436112000701000000000U4,COMERCIALIZADORA EN REFACCIONES Y SERVICIOS INTEGRALES NOVIBA,EFRAIN BAUTISTA JURADO S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,FRAMBUESO,5231,,BOSQUES DE MANZANILLA,72307,PUEBLA,Puebla,Heroica Puebla de Zaragoza,5568948162,VENTAS@NOVIBA.COM.MX,,19.06357682,-98.14804198,2021-11
3415402,21156468211000011000000000U0,COMERCIALIZADORA FERREHULES,COMERCIALIZADORA FERREHULES S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,9 SUR,536,,LA PURISIMA,,PUEBLA,Tehuacán,Tehuacán,2383834106,FERREHULES@HOTMAIL.COM,FARREHULESTEHUACAN.COM,18.45648648,-97.38527172,2010-07
6218278,21114436112000302001000000U1,COMERCIALIZADORA RUBAM,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,41 ORIENTE,2406,,ALSESECA,72485,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,,WWW.RUBAM.COM.MX,19.01961907,-98.19180161,2014-12
10577405,21156436112000201000000000U6,"COMERCIO AL POR MAYOR DE PARTES Y REFACCIONES NUEVAS PARA AUTOMÓVILES, CAMIONETAS Y CAMIONES SIN NOMBRE",,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,7 PONIENTE,414,,LA PEDRERA,75750,PUEBLA,Tehuacán,Tehuacán,,,,18.45697621,-97.39917267,2024-11
8693540,21114436112000633000000000U9,COMERCIO Y SERVICIO LERMA,COMERCIO Y SERVICIO LERMA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,JALISCO,701,,POPULAR EMILIANO ZAPATA,72470,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,,,18.99861514,-98.23267082,2019-11
3259865,21114468211000141010000000U4,COMPRESORES Y FRENOS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,DEFENSORES DE LA REPUBLICA,448,D,SANTA MARIA,72080,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2221401574,PUCHEROS99@HOTMAIL.COM,,19.06324337,-98.19772881,2010-07
3336070,21140434229000041011000000U4,CONECXIONES HIDRAULICAS DE PUEBLA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,FORJADORES DE PUEBLA,8,,SANTIAGO MOMOXPAN,72760,PUEBLA,San Pedro Cholula,Santiago Momoxpan,2221770489,CONTABILIDAD@COHIDRA.COM.MX,,19.07715351,-98.27117765,2014-12
6377482,21114436111000065002009639M6,CYMA MOTORS,CYMA MOTORS SA,Comercio al por mayor de camiones,51 a 100 personas,FEDERAL PUEBLA-TLAXCALA,1010,,COVADONGA,,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,JEFE.ADMIN@CYMAMOTORS.COM,,19.12640626,-98.22025814,2010-07
8617516,21156436112000121000000000S6,DIAGSA AUTOMOTRIZ,DISTRIBUCIONES AUTOPARTES GARCIA JIMENEZ SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,REFORMA SUR,541,,LA PEDRERA,75790,PUEBLA,Tehuacán,Tehuacán,,CONTA3@DIAGSA.COM,WWW.DIAGSA.COM,18.45754849,-97.39416254,2019-11
9300641,21114436112000691000000000S7,DIAGSA AUTOMOTRIZ,DISTRIBUCIONES AUTOPARTES GARCIA JIMENEZ SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,HEROES DEL 5 DE MAYO,906,,20 DE NOVIEMBRE,72230,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,,,19.07090393,-98.19145617,2020-11
6272292,21156468211000823002023017M8,DIAGSA AUTOMOTRIZ MATRIZ,DISTRIBUCIONES AUTOPARTES GARCIA JIMENEZ SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",51 a 100 personas,FRANCISCO I MADERO,1012,,AQUILES SERDAN,,PUEBLA,Tehuacán,Tehuacán,,CONTADORGRAL@DIAGSA.COM,WWW.DIAGSA.COM,18.46465017,-97.40370322,2010-07
10670411,21208436112000021000000000U7,DISTRIBUIDORA DE BALATAS EOM,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CANUILLAS,0,SN,EL FRESNO,73310,PUEBLA,Zacatlán,Zacatlán,7971241016,CUEVASLETICIA2@HOTMAIL.COM,,19.9402055,-97.96452488,2024-11
6854345,21034436112000033100028043S2,DISTRIBUIDORA DE PARTES AUTOMOTRICES PROPAAC,DISTRIBUIDORA DE PARTES AUTOMOTRICES Y ACCESORIOS SC DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,MEXICO PUEBLA,1908,,SAN JUAN CUAUTLANCINGO,,PUEBLA,Cuautlancingo,San Juan Cuautlancingo,,ADMONMEX1@PROPAAC.COM.MX,,19.10848026,-98.27810379,2018-11
10931071,21114468211001431000000000U8,DISTRIBUIDORA DORADO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,3 SUR,11112,,LOMA ENCANTADA,72474,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2222408965,,,18.98691488,-98.23244168,2024-11
9838336,21114436112000843000000000M4,DISTRIBUIDORA GLOBAL DE SELLOS HIDRAULICOS,DISTRIBUIDORA GLOBAL DE SELLOS HIDRAULICOS SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,DIAGONAL,2,,SAN MATIAS,72090,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,ADMINISTRACION@SWHIDRAULICA.COM,,19.05502842,-98.21833628,2024-11
6759597,21114436112000415001039798M1,DISTRIBUIDORA MARPVEL DE AUTOPARTES,DISTRIBUIDORA MARPVEL DE AUTOPARTES SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",101 a 250 personas,AVENIDA DE LOS MÁRTIRES,5,,EL SALVADOR,72320,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,AUDITOR@REFACCIONARIALASCARRETAS.COM,WWW.MARPVEL.COM,19.03955796,-98.14813252,2016-10
8657444,21132436112000041000000000U7,DITEX DISTRIBUCIONES INDUSTRIALES DE TEXMELUCAN,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,XICOHTENCATL,302,D,DOMINGO ARENAS,74050,PUEBLA,San Martín Texmelucan,San Martín Texmelucan de Labastida,2481195789,PEREZ.MONTIEL@HOTMAIL.COM,,19.28500262,-98.42980399,2019-11
8791815,21114436112000491000000000U2,DM FILTERS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,INDEPENDENCIA,83,B,LOS ALAMOS,72320,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2223782448,DMFILTROSATENCIONACLIENTES@HOTMAIL.COM,,19.04230944,-98.15245328,2019-11
11492295,21114436112000871000000000U5,DON BALERO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,DEFENSORES DE LA REPUBLICA,2507,,AMOR,72140,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2213894880,,,19.05540065,-98.21620142,2024-11
6787872,21074436112000011001000000U4,DRAEXLMAIER PARTES AUTOMOTRICES DE MEXICO,DRAEXLMAIER PARTES AUTOMOTRICES DE MEXICO S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",101 a 250 personas,HUEJOTZINGO -AEROPUERTO,3,,CORREDOR INDUSTRIAL,74160,PUEBLA,Huejotzingo,Centro Logístico [Reserva Industrial],,GARCIA.MAYRAANGELICA.GARCIA@DRAEXLMAIER.DE,,19.171961,-98.37878411,2017-03
3361489,21114436112000172001000000U8,DRILL COMPANY SA DE CV,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,7 PONIENTE,314,,CENTRO,72000,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2222468964,DRILLCON2010@HOTMSAIL.COM,,19.04344685,-98.20231997,2014-12
3514898,21114812410001071010000000U3,ENCIERRO DE CAMIONES,,Comercio al por mayor de camiones,6 a 10 personas,BENITO JUAREZ,2238,,SAN JUAN,72583,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,,,18.9801655,-98.200292,2010-07
6779543,21114468420003092000006875S3,EXEL MEXICANA SUCURSAL PUEBLA,EXEL MEXICANA S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,CARMEN SERDÁN,2115,,LAS CUARTILLAS,,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,JIBARRA@EXELMEXICANA.COM.MX,WWW.EXELMEXICANA.COM.MX,19.07106437,-98.20183672,2017-03
8200502,21170436111000021000000000S1,EXHIBICION DE CARROCERIAS ALARCON,,Comercio al por mayor de camiones,0 a 5 personas,FEDERAL MEXICO VERACRUZ,0,SN,SAN JOSE ALCHICHICA,73996,PUEBLA,Tepeyahualco,San José Alchichica,2821012883,,,19.43207769,-97.38768709,2019-11
3307694,21004436111000013000000000U9,EXHIBIDOR DE CARROCERIAS,UNION DE CARROCEROS DE ACATZINGO SA DE CV,Comercio al por mayor de camiones,0 a 5 personas,15 SUR,716,,EL TREBOL,75150,PUEBLA,Acatzingo,Acatzingo de Hidalgo,2491052518,,,18.97642899,-97.79617964,2010-07
9440573,21114436112000723000000000U8,EXPORTADORA Y DISTRIBUIDORA DIESEL DEL SURESTE,EXPORTADORA Y DISTRIBUIDORA DIESEL DEL SURESTE SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,JUAN CORDERO,1617,,SATELITE,72320,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,MAURILIO-FLORES@HOTMAIL.COM,,19.04463598,-98.15070274,2023-11
10578363,21114436111000182000000000M9,FAW TRUCKS,CAMIONES BUGO SA DE CV,Comercio al por mayor de camiones,6 a 10 personas,NINGUNO,132,,MORATILLA,72110,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2214236522,PGONZALEZ@FAWWEP.COM,WWW.FAWPUEBLA.COM,19.10062001,-98.23661784,2024-11
6379320,21114468211002881011009608S3,FORD REVERA REFORMA,SERVICIO DE PUEBLA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,REFORMA,2113,,SAN MATIAS,72000,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,AZEPDA@FORD-RIVERA.COM.MX,,19.05257592,-98.21473507,2010-07
6377148,21114468211006386011009608M9,FORD RIVERA,SERVICIO DE PUEBLA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",51 a 100 personas,IGNACIO ZARAGOZA,81,,ADOLFO LOPEZ MATEOS,72240,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,AZEPEDA@FORD-RIVERA.COM.MX,,19.06405541,-98.18031722,2010-07
6380577,21119468211000144010009608S7,FORD RIVERA ANGELOPOLIS,SERVICIO DE PUEBLA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,AUTOPISTA PUEBLA-ATLIXCO,5310,,RESERVA TERRITORIAL ATLIXCAYOTL,72820,PUEBLA,San Andrés Cholula,San Bernardino Tlaxcalancingo,,AZEPEDA@FORD-RIVERA.COM.MX,,19.02704098,-98.23461889,2014-12
11696211,21114436111000162000000000U1,FOTON PUEBLA,CONSECIONARIA DE CAMIONES EFICIENTES SAPI DE CV,Comercio al por mayor de camiones,6 a 10 personas,31 PONIENTE,3101,,EL VERGEL,72400,PUEBLA,Puebla,Heroica Puebla de Zaragoza,5511848214,,,19.04339022,-98.22676587,2024-11
6352565,21114436112000161000006762S1,GAFF INTERNATIONAL,GAFF INTERNATIONAL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARMEN SERDÁN,86,,SANTA MARIA LA RIVERA,,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,CSPUEBLA@GAFF.COM.MX,WWW.GAFF.COM.MX,19.0789181,-98.20376382,2014-12
10054850,21041436112000113000000000S7,GAM ALQUILER MEXICO ,GAM ALQUILER MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,NINGUNO,0,SN,SANCTORUM,72730,PUEBLA,Cuautlancingo,Sanctorum,,DMARTINEZ@GAMRENTALS.COM,WWW.GAMRENTALS.COM.MX,19.11441399,-98.25137242,2024-11
3349615,21114436112000381000000000U5,GLASS MASTER,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,HEROES DEL 5 DE MAYO,3402,,HIDALGO,72260,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,FACTURASREFORMA@HOTMAIL.COM,,19.05788361,-98.19247631,2014-12
6377809,21114468211006133001008179S5,GONHERMEX,GONHERMEX SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,CARMEN SERDÁN,2117,,LAS CUARTILLAS,72050,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,GVILLARREAL@GRUPOGONHER.COM,,19.07151898,-98.20205761,2010-07
10252689,21114436112000941000000000U6,GRUPO COMERCIAL TRZ INTERNACIONAL,GRUPO COMERCIAL TRZ INTERNACIONAL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,SAN FELIPE,248,,VALLE DEL ANGEL,,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2227363867,,WWW.TRACTOZONE.COM.MX,19.07325889,-98.21845945,2024-11
3445516,21114436112000331000000000U0,GRUPO REFACCIONARIO ISUBA,GRUPO REFACCIONARIO ISUBA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,JUAN CORDERO,1617,,SATELITE MAGISTERIAL DE PUEBLA,72320,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2222350350,GRUPOISUBA@LIVE.COM.MX,,19.04501149,-98.15097695,2010-07
10384927,21156436112000191000000000U9,HERRAMIENTA AUTOMOTRIZ,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,SEGUNDO ANDADOR DE 15 PONIENTE,1001,C,ARBOLEDAS,75763,PUEBLA,Tehuacán,Tehuacán,2381056905,,,18.45107917,-97.4038012,2024-11
8328816,21114436112000551000000000U3,HERRAMIENTAS AUTOMOTRICES FENIX,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,HEROES DEL 5 DE MAYO,0,SN,SAN ANTONIO,72080,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2224856932,LEDFENIX_HOY@OUTLOOK.COM,WWW.FENIXTOOLS.COM.MX,19.05508402,-98.19318328,2019-11
3367555,21114436112000211000000000U4,HULES AUTOMOTRICES E INDUSTRIALES EL DRAGON,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,CARLOS CAMACHO ESPIRITU,5973,C,BUGAMBILIAS,72580,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2225460164,ELDRAGON.HULESINDUSTRIALES@GMAIL.COM,HULESELDRAGON.COM.MX,19.01205868,-98.20884176,2014-12
9940578,21114436112000861000000000U6,HULES CASTORMEX,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,DEFENSORES DE LA REPUBLICA,362,,SANTA MARIA,72080,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2224415423,HULES.CASTORMEX@GMAIL.COM,WWW.HULESCASTORMEX.COM,19.06188367,-98.20273058,2024-11
9549970,21114436112000773000000000U3,HULES Y RODAJAS HERMAN,HULES Y RODAJAS HERMAN SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,27 SUR,3305,,BENITO JUAREZ,72410,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,HERMA@HER-MA.COM.MX,HER-MA.COM.MX,19.04145839,-98.22559046,2024-11
10895200,21114436112000811000000000S1,IMPORTADORA TALERO MOTOR,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,44 PONIENTE,1510,,CLEOTILDE TORRES,72050,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,AUTOPARTESTALERORUEDA@HOTMAIK.COM,,19.06710177,-98.19841202,2024-11
6376853,21114435419001102011006178S4,INDUSTRIAS VERMAR,INDUSTRIAS VERMAR SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,15 PONIENTE,2726,,JUAREZ,72410,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,PUEBLA@VERMAR.COM,WWW.VERMAR.COM.MX,19.04647555,-98.21602853,2010-07
6804580,21114436112000422000000000U2,JACVE COMERCIAL,JACVE COMERCIAL S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,ALFREDO TOXQUI,13834,,SAN SEBASTIAN DE APARICIO,72219,PUEBLA,Puebla,San Sebastián de Aparicio,2226752792,,,19.10254453,-98.15711909,2017-11
6379944,21156436111000012002012623S9,KENWORTH DEL ESTE SUCURSAL TEHUACAN,KENWORTH DEL ESTE SA DE CV,Comercio al por mayor de camiones,6 a 10 personas,ADOLFO LÓPEZ MATEOS,4210,,SAN LORENZO TEOTIPILCO,75850,PUEBLA,Tehuacán,Tehuacán,2383920140,PILAR.ALVAREZ@KENWORTHDELESTE.COM.MX,WWW.KENWORTHDELESTE.COM.MX,18.46956386,-97.42172969,2010-07
6271466,21114436111000055100010024M7,KENWORTH DEL SUR,KENWORTH DEL SUR SA DE CV,Comercio al por mayor de camiones,101 a 250 personas,MEXICO-PUEBLA,189,,SAN JUAN CUAUTLANCINGO,,PUEBLA,Coronango,Campestre el Pilar,,GUADALUPE.MARTINEZ@KENWORTHDELSUR.COM.MX,,19.11287415,-98.28116683,2010-07
3250621,21114468211006213000000000U5,LA ECONOMICA DE PUEBLA,LA ECONOMICA DE PUEBLA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,REFORMA,1501,,CENTRO,72000,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,LEPSA@PRODIGY.NET.MX,,19.04975336,-98.20921312,2010-07
3371618,21114436112000182000004160S7,LLANTAS Y RENOVADO GENERAL ASOCIADOS SUCURSAL VALSEQUILLO,LLANTAS Y RENOVADO GENERAL ASOCIADOS SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,JOSÉ MARÍA LAFRAGUA,10537,,RANCHO SAN JOSE,,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,JUDITHPAEZ@LLANTASYRENOVADO.COM,WWW.LLANTASYRENOVADO.COM,18.97866904,-98.1967557,2014-12
9460333,21041436112000083000000000U2,LOGAVANZA,LOGAVANZA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,SAN BERNARDO,405,C,SANCTORUM,72730,PUEBLA,Cuautlancingo,Sanctorum,2214113012,CONTACTO@LOGAVANZA.COM,WWW.LOGAVANZA.COM,19.10807163,-98.25463479,2023-11
10528864,21114436112000911000000000U9,LUCINOS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,17 NORTE,0,SN,SAN MIGUEL,72000,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,,,19.0536234,-98.20856249,2024-11
9652277,21140436112000062000000000M6,MANGUERAS Y CONECCIONES GAVIC,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,12 PONIENTE,0,SN,CHOLULA DE RIVADAVIA,72765,PUEBLA,San Pedro Cholula,Cholula de Rivadavia,2227058503,,,19.07654065,-98.32259065,2024-11
3347232,21114434229000501010000000U2,MANGUERAS Y CONEXIONES EDSAN,MANGUERAS Y CONEXIONES EDSAN SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARMEN SERDAN,0,SN,CLEOTILDE TORRES,72050,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,CONEXIONESEDSAN@HOTMAIL.COM,WWW.EDSAN.COM,19.07199011,-98.20185833,2014-12
8801059,21114434211004651000000000U9,MERIK,ACCESOS INDUSTRIALES Y RESIDENCIALES DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ROSENDO MARQUEZ,1904,A,BELISARIO DOMINGUEZ,72180,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,,,19.05324172,-98.23381942,2019-11
9418685,21136436112000033000000000U5,MEXAURIA (PUEBLA),MEXAURIA S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,CAMINO A SANTA AGUEDA,4,,SAN MIGUEL XOXTLA,72620,PUEBLA,San Miguel Xoxtla,Barrio del Carmen,,ALEJANDRA.RUIZ@MEXAURIASOLUTIONS.COM,,19.17746717,-98.30516151,2023-11
6806231,21156436112000061000000000S4,MIKELS,JUANA ANTONIO RIVERA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,JOSE GARCI CRESPO,1218,B,BUENOS AIRES,75730,PUEBLA,Tehuacán,Tehuacán,,TAMTEHUACAN@GRUPOMIKELS.COM.MX,WWW.RGMEXICO.COM.MX,18.47278778,-97.39486465,2017-11
8592170,21074436112000021000000000U3,MOFLES EL CARMEN,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,INDEPENDENCIA,459,,HUEJOTZINGO,74160,PUEBLA,Huejotzingo,Huejotzingo,2225991605,,,19.15488054,-98.4060801,2019-11
9632126,21189436112000021000000000U9,MONKEY SHOP SOCIETY,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,2 PONIENTE,,SN,SAN MIGUEL,75610,PUEBLA,Tochtepec,Tochtepec,,,,18.84132091,-97.82503522,2024-11
10285402,21114436112000931000000000U7,MOTOREFACCIONARIA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,141 PONIENTE,1903,,SAN ISIDRO CASTILLOTLA,72498,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,,,18.97752295,-98.26635985,2024-11
10621687,21194436112000021000000000U9,MUELLES CR,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,NINGUNO,0,SN,LOS MANGUITOS,73049,PUEBLA,Venustiano Carranza,Ciudad de Lázaro Cárdenas,7461131570,,,20.47081502,-97.69384979,2024-11
9694590,21154436112000031000000000U2,MUELLES Y PARTES DE SUSPENCIONES PH POLITEC,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,24 SUR,0,SN,LA VILLA,75483,PUEBLA,Tecamachalco,Tecamachalco,,,,18.87603526,-97.72065534,2024-11
6378371,21114436112000142002002242S1,NANO ELECTRONICA,NANO ELECTRONICA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,31 A NORTE,1063,,VILLA SAN ALEJANDRO,72090,PUEBLA,Puebla,Heroica Puebla de Zaragoza,,PUEBLA@NANOELECTRONICA.COM.MX,,19.06267181,-98.21700868,2010-07
8591669,21041436112000062000000000S6,OTSCON MEXICO MANUFACTURING,OTSCON MEXICO MANUFACTURING SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,LAUREL,,SN,FINSA PUEBLA,72710,PUEBLA,Cuautlancingo,Sanctorum,,R.SOLIS@OTSCON.COM,WWW.OTSCON.COM,19.11375752,-98.24537635,2019-11
10762938,21045436112000021000000000U3,PARABRISAS PALMA CENTER,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,5 PONIENTE,0,SN,CENTRO,75520,PUEBLA,Chalchicomula de Sesma,Ciudad Serdán,2451073548,,,18.98704043,-97.45211429,2024-11
3258552,21156467114000051010000000U3,PARABRISAS VITROCAR TEHUACAN,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,4 NORTE,0,SN,SAN NICOLAS TETITZINTLA,75710,PUEBLA,Tehuacán,Tehuacán,,,VITROCAR.COM.MX,18.47554859,-97.39750435,2010-07
10840891,21085436112000031000000000U8,PARABRISAS Y ACCESORIOS SILVA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,INDEPENDENCIA,0,SN,IZUCAR DE MATAMOROS,74570,PUEBLA,Izúcar de Matamoros,Izúcar de Matamoros,2431450561,,,18.62147732,-98.47105611,2024-11
10277724,21114436112000961000000000S4,RADIADORES PHAR,INTERCAMBIADORES DE CALOR PHAR S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,4 PONIENTE,2710,,AMOR,72140,PUEBLA,Puebla,Heroica Puebla de Zaragoza,2222315078,SUC.PUEBLA@PHAR.COM.MX,,19.05652952,-98.21786592,2024-11
10271446,21143436111000021000000000U8,RASUNA TRUCKS VENTA DE CAJAS Y THERMOS,,Comercio al por mayor de camiones,0 a 5 personas,FEDERAL MEXICO PUEBLA,0,SN,SAN LUCAS EL GRANDE,74110,PUEBLA,San Salvador el Verde,San Lucas el Grande,2481228557,,,19.30770692,-98.47050687,2024-11
11130655,21156436112000211000000000U5,REFACCIONARIA ALD REFACCIONES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,JOSE MARIA MORELOS Y PAVON,1912,,INDUSTRIAL JORGE CARREÑO,75766,PUEBLA,Tehuacán,Tehuacán,2382746874,MAYOREONISAN@HOTMAIL.COM,,18.44841775,-97.39553307,2024-11
